2501,1h 48m,7.8,407,94,6.7
2502,1h 29m,7.6,732,127,7.2
2503,1h 26m,7.2,20,24,6.9
2504,1h 41m,5.9,186,71,6.6
2505,2h 3m,6.6,664,114,6.6
2506,2h 9m,6.4,170,52,6.1
2511,1h 52m,7.5,214,127,6.3
2512,2h 10m,7.8,38,42,7.2
2513,1h 43m,6.5,418,134,6.3
2514,1h 40m,4.9,150,59,6.3
2515,1h 32m,4.3,105,50,5.2
2516,1h 32m,4.3,100,61,5.0
2517,1h 50m,6.8,352,190,5.7
2518,1h 46m,6.5,90,27,7.1
2520,2h 17m,6.6,219,78,6.8
2521,1h 47m,5.7,135,49,6.0
2522,1h 54m,5.8,110,49,6.7
2523,1h 59m,6.3,100,54,6.4
2524,2h 45m,7.0,279,90,6.0
2525,1h 31m,6.1,161,108,5.9
2526,1h 48m,5.0,122,62,6.5
2527,1h 28m,6.9,260,127,6.8
2528,1h 59m,6.8,337,161,5.9
2529,1h 52m,8.0,525,181,6.4
2530,1h 35m,6.0,209,82,6.0
2531,1h 33m,5.4,130,68,5.7
2532,1h 28m,6.1,132,80,5.7
2533,1h 38m,6.3,142,74,6.0
2534,1h 31m,3.7,54,33,6.3
2535,2h 2m,5.9,199,95,6.4
2537,1h 54m,4.7,74,41,6.0
2538,1h 38m,7.1,2,18,6.7
2539,1h 43m,6.7,372,119,6.5
2540,1h 50m,6.1,143,96,6.4
2541,1h 37m,6.8,808,95,6.7
2542,1h 47m,8.1,654,125,6.9
2544,1h 50m,6.5,17,29,6.0
2546,1h 46m,6.3,134,29,6.5
2548,1h 44m,4.8,273,102,5.4
2549,1h 40m,4.3,353,67,7.4
2550,1h 52m,7.4,476,116,6.8
2551,1h 56m,7.2,172,118,6.2
2552,1h 25m,5.4,61,31,7.2
2553,1h 17m,7.3,148,86,6.5
2554,1h 29m,6.2,62,43,7.3
2555,1h 37m,2.6,205,45,5.0
2557,1h 33m,7.3,132,67,6.3
2558,1h 45m,5.5,212,70,7.2
2559,1h 28m,4.3,67,27,4.2
2560,1h 41m,6.9,345,154,7.1
2561,2h 7m,6.6,204,81,7.1
2563,1h 51m,7.1,137,33,6.8
2565,2h 13m,7.4,119,28,6.5
2566,1h 17m,4.9,24,28,6.4
2567,2h 2m,6.1,206,69,7.1
2568,1h 32m,4.3,111,60,6.8
2570,1h 47m,6.6,123,43,6.8
2571,2h 16m,8.7,4.9K,263,7.2
2572,1h 37m,7.3,723,120,6.1
2573,1h 55m,7.0,40,39,6.7
2574,1h 30m,5.5,132,63,6.6
2575,1h 53m,7.4,104,60,6.8
2577,1h 45m,6.3,46,30,6.8
2579,1h 9m,7.5,251,131,8.1
2580,1h 42m,7.2,439,102,6.8
2581,1h 47m,6.0,402,78,6.0
2582,1h 44m,6.4,63,40,6.1
2583,1h 58m,6.8,126,95,6.3
2585,1h 52m,7.6,82,56,6.7
2586,1h 42m,5.6,58,56,6.0
2587,1h 48m,6.8,188,62,7.3
2589,1h 43m,4.4,33,14,4.4
2590,1h 38m,6.0,85,61,6.9
2593,1h 52m,7.3,34,19,6.6
2594,1h 59m,7.7,239,83,6.8
2596,1h 37m,7.4,339,30,6.3
2597,1h 40m,5.1,62,18,7.0
2598,2h 4m,6.0,188,45,6.7
2599,1h 43m,7.3,507,110,6.7
2600,1h 37m,6.8,586,191,6.2
2605,1h 53m,6.3,320,106,7.2
2606,1h 32m,6.2,235,69,6.8
2607,1h 48m,7.5,156,25,7.1
2609,1h 31m,7.7,59,34,7.2
2611,1h 44m,7.3,131,66,6.0
2612,1h 51m,7.9,418,110,6.5
2613,1h 35m,6.3,231,164,6.1
2614,1h 17m,5.6,198,137,4.0
2615,1h 34m,5.9,53,58,5.0
2616,1h 45m,6.2,212,92,6.0
2617,2h 4m,7.1,1.1K,145,5.5
2618,1h 25m,7.6,168,25,7.5
2620,1h 59m,6.9,44,24,7.2
2622,1h 56m,6.4,249,83,6.5
2623,1h 34m,5.3,9,17,6.7
2624,1h 59m,7.6,122,53,7.0
2625,1h 39m,6.0,101,47,5.9
2628,2h 16m,6.5,4K,364,7.0
2629,1h 28m,5.5,86,30,6.2
2630,1h 33m,6.8,43,39,6.5
2632,3h 2m,7.8,49,71,7.0
2633,1h 13m,7.0,234,140,7.0
2634,1h 26m,6.7,121,79,6.2
2639,2h 9m,6.6,214,84,6.5
2640,2h 23m,7.4,670,174,6.9
2641,2h 7m,6.8,346,148,6.5
2642,2h 5m,5.0,306,134,6.5
2643,1h 30m,3.7,342,128,4.7
2644,1h 15m,7.4,634,183,6.7
2648,1h 10m,7.8,684,162,6.5
2651,1h 14m,6.4,142,82,6.6
2652,1h 22m,7.0,147,93,6.2
2654,1h 10m,7.2,252,137,7.3
2655,1h 31m,3.7,129,90,5.7
2656,1h 20m,6.4,134,89,6.5
2657,1h 40m,7.4,638,131,6.3
2659,1h 20m,5.8,21,16,7.0
2660,1h 27m,7.1,364,132,7.2
2661,1h 21m,6.5,130,95,6.5
2662,1h 25m,7.0,294,104,6.5
2664,1h 20m,7.7,305,170,6.7
2665,1h 23m,6.3,152,92,5.7
2668,1h 31m,5.3,109,129,6.0
2669,1h 37m,7.0,59,29,6.8
2670,1h 33m,7.3,101,37,6.8
2671,2h 4m,7.2,805,132,6.7
2672,1h 40m,7.0,356,105,5.4
2674,1h 46m,5.4,73,29,6.0
2676,2h 6m,6.5,253,83,6.6
2677,1h 45m,7.6,89,60,6.0
2681,1h 53m,6.7,105,40,7.1
2682,2h 6m,7.0,154,40,6.5
2683,1h 35m,6.6,818,122,6.5
2686,2h 10m,7.6,284,58,6.8
2687,1h 28m,7.3,342,130,6.9
2688,1h 56m,6.4,310,87,6.2
2690,1h 37m,6.8,144,79,6.2
2691,2h 49m,8.0,300,68,6.9
2692,1h 21m,7.7,789,200,7.1
2693,1h 26m,6.9,79,28,7.7
2694,1h 33m,6.4,340,78,5.9
2695,1h 26m,6.9,25,24,6.7
2696,1h 20m,7.6,119,63,6.3
2697,1h 27m,6.8,39,24,7.1
2698,1h 35m,4.5,5,3,6.0
2699,1h 49m,6.5,197,90,7.2
2700,1h 21m,7.7,1K,99,7.5
2701,1h 46m,4.9,693,75,7.1
2702,2h 22m,6.7,379,88,6.5
2706,1h 35m,7.0,863,102,6.1
2707,1h 57m,7.2,644,160,6.8
2708,1h 52m,7.4,41,67,6.9
2709,1h 27m,6.2,119,57,6.8
2710,1h 21m,6.5,3.7K,407,5.4
2712,2h 39m,7.5,1.7K,294,7.5
2713,1h 22m,5.8,446,153,6.8
2716,1h 45m,7.8,707,283,6.3
2717,1h 48m,6.6,310,144,6.3
2718,1h 37m,6.7,360,70,7.1
2719,1h 53m,5.0,886,127,6.7
2720,1h 18m,4.2,256,57,5.7
2722,1h 45m,5.9,754,109,5.6
2723,2h 1m,6.1,494,92,6.0
2724,1h 56m,5.6,285,74,6.1
2725,1h 51m,7.1,89,49,5.3
2726,1h 24m,7.9,451,130,7.5
2727,1h 7m,6.6,152,84,7.5
2728,3h 17m,7.9,375,132,7.5
2729,2h 33m,7.5,295,116,7.5
2730,3h 5m,8.1,548,116,7.5
2731,1h 39m,8.1,257,185,6.7
2732,1h 45m,7.7,155,97,6.7
2733,1h 39m,5.7,82,25,7.2
2734,1h 57m,6.6,129,37,7.1
2735,1h 34m,6.0,108,39,6.1
2736,1h 48m,6.8,22,13,6.7
2737,1h 28m,5.2,44,23,6.6
2738,1h 45m,6.3,36,15,6.4
2739,2h 34m,7.7,277,84,7.0
2740,1h 33m,5.6,43,36,6.1
2741,1h 46m,5.7,36,26,6.7
2742,1h 24m,6.9,9,17,5.7
2743,1h 51m,6.0,9,7,6.4
2744,1h 58m,6.9,12,6,7.8
2745,2h 5m,7.4,279,60,6.0
2746,1h 34m,7.1,258,84,7.5
2747,1h 12m,6.2,163,72,4.6
2748,1h 39m,4.5,52,37,6.3
2749,1h 43m,5.9,51,28,6.4
2750,1h 28m,7.4,123,68,6.1
2751,1h 51m,6.1,26,14,5.0
2752,1h 39m,6.2,53,18,5.9
2754,1h 33m,4.7,41,47,5.2
2757,2h 20m,7.2,75,25,6.3
2759,1h 34m,6.2,222,52,6.9
2761,1h 26m,8.1,639,146,7.5
2762,1h 47m,8.2,2.3K,233,6.2
2763,1h 53m,6.8,467,112,6.4
2764,1h 42m,6.9,186,77,6.5
2765,1h 51m,6.2,54,21,7.1
2766,1h 39m,6.6,21,24,6.0
2769,1h 55m,6.4,142,79,6.5
2770,1h 37m,6.5,405,113,7.5
2771,1h 40m,6.4,199,52,7.4
2772,1h 35m,6.8,212,40,5.5
2774,1h 41m,6.1,101,25,7.1
2775,1h 44m,6.6,59,8,7.1
2779,1h 41m,6.9,129,49,6.0
2782,1h 20m,7.0,145,102,4.6
2784,1h 29m,6.9,142,107,4.6
2786,1h 22m,5.6,53,33,6.3
2787,1h 34m,6.3,130,102,5.9
2788,1h 28m,7.5,92,28,7.8
2789,1h 47m,6.2,195,91,6.0
2790,1h 48m,5.5,144,59,6.1
2791,1h 28m,7.7,606,149,6.8
2792,1h 25m,6.1,164,28,5.9
2793,1h 38m,5.1,200,46,6.0
2794,1h 35m,6.2,154,47,5.8
2795,1h 38m,7.3,253,82,6.5
2796,1h 41m,6.2,104,18,7.0
2797,1h 44m,7.3,282,102,5.9
2798,1h 21m,5.4,131,17,5.9
2799,1h 30m,4.9,102,9,5.5
2800,1h 25m,7.1,51,22,7.2
2801,2h 12m,6.5,54,29,6.7
2802,1h 55m,6.0,108,40,6.3
2803,2h 21m,6.6,156,46,6.5
2804,1h 33m,7.9,609,102,5.0
2805,1h 42m,5.9,123,93,7.0
2806,1h 36m,5.3,172,67,6.9
2807,1h 23m,4.2,177,39,6.6
2808,1h 42m,6.1,170,83,6.2
2810,1h 21m,8.0,301,138,7.4
2812,1h 35m,6.2,41,28,7.2
2813,1h 28m,7.2,14,9,6.7
2815,1h 57m,5.5,87,21,4.7
2816,1h 45m,3.9,30,11,4.7
2817,1h 38m,3.7,25,22,6.4
2818,1h 36m,3.3,13,10,4.7
2819,1h 57m,7.4,245,127,7.0
2820,3h 11m,7.7,21,4,7.5
2822,1h 46m,6.0,91,21,6.4
2824,1h 34m,7.3,10,16,7.2
2826,1h 42m,6.6,640,97,6.4
2827,1h 49m,5.4,284,92,6.2
2828,1h 17m,3.9,90,35,6.3
2829,1h 37m,5.7,147,68,7.2
2835,1h 42m,5.2,97,51,6.7
2836,1h 36m,6.4,99,69,5.7
2837,1h 32m,6.6,46,40,6.8
2839,1h 45m,7.6,55,14,5.9
2840,1h 43m,6.2,428,123,6.4
2841,1h 39m,6.9,435,113,6.5
2843,2h 7m,8.0,112,47,7.0
2844,1h 51m,6.1,116,72,6.6
2846,1h 30m,6.9,104,12,6.6
2847,2h 1m,7.6,99,102,7.0
2848,1h 30m,7.5,66,45,6.3
2851,1h 28m,5.1,145,69,6.3
2852,1h 41m,7.2,69,35,6.5
2856,1h 22m,6.2,91,40,5.6
2857,1h 28m,7.4,173,60,5.7
2858,2h 2m,8.3,3K,203,7.1
2859,1h 28m,8.7,98,58,6.4
2860,1h 33m,6.3,180,33,6.4
2861,2h 17m,6.6,258,77,6.1
2862,2h 36m,5.3,351,129,5.3
2863,1h 27m,7.5,286,105,6.5
2865,1h 32m,6.0,21,22,7.2
2866,1h 54m,7.2,79,28,5.8
2867,1h 46m,7.1,377,156,6.5
2868,1h 44m,5.9,117,41,5.5
2870,1h 46m,7.0,126,46,6.7
2871,1h 49m,7.7,469,140,6.4
2872,2h 20m,7.3,431,120,6.4
2874,1h 41m,6.6,66,32,7.0
2875,1h 54m,6.2,72,33,7.2
2876,1h 26m,6.2,91,17,7.0
2877,1h 51m,6.6,224,65,6.0
2878,1h 41m,5.6,152,107,6.4
2879,1h 38m,7.2,62,59,6.1
2880,1h 28m,6.9,66,44,6.1
2881,1h 45m,6.5,433,87,6.4
2882,2h,6.5,97,43,6.1
2883,1h 52m,6.8,129,70,7.3
2884,1h 31m,5.2,45,28,7.0
2885,1h 44m,5.9,63,24,6.5
2886,1h 13m,5.8,42,34,6.9
2887,1h 25m,2.6,64,23,4.8
2888,1h 31m,5.8,155,42,5.6
2889,1h 59m,6.7,136,36,6.5
2890,1h 54m,7.1,583,122,6.3
2891,1h 38m,6.3,125,56,6.6
2892,1h 33m,5.1,85,36,5.2
2893,1h 39m,6.3,120,46,7.4
2894,1h 24m,5.2,126,52,5.9
2896,1h 56m,6.3,38,13,6.3
2897,2h 12m,7.5,29,28,6.9
2898,2h 2m,6.0,96,86,6.1
2899,1h 16m,6.6,68,38,6.6
2900,1h 53m,6.2,92,79,6.1
2901,1h 29m,6.6,385,243,5.9
2902,1h 53m,6.6,294,123,6.2
2903,1h 33m,5.5,152,80,5.8
2905,1h 36m,8.0,98,56,6.8
2906,2h 13m,5.3,308,47,7.0
2907,1h 21m,5.2,169,34,7.0
2908,1h 58m,7.5,466,63,7.3
2912,1h 29m,6.9,287,75,6.3
2915,1h 39m,6.8,228,74,6.2
2916,1h 53m,7.5,565,219,6.9
2917,1h 53m,7.4,219,84,7.3
2918,1h 43m,7.8,681,156,4.9
2919,1h 55m,7.1,124,40,7.1
2921,1h 45m,7.4,257,107,7.1
2922,1h 54m,7.0,177,45,6.0
2924,1h 51m,7.4,95,86,6.5
2925,1h 53m,7.9,132,121,6.5
2926,1h 32m,7.0,77,58,6.9
2927,1h 26m,8.0,276,142,6.7
2928,2h 8m,6.4,139,13,6.3
2929,3h 15m,7.3,155,63,6.0
2930,1h 41m,8.2,11,17,7.4
2931,2h 22m,8.1,307,31,7.0
2932,1h 34m,7.8,241,130,6.4
2935,1h 34m,7.7,159,107,6.6
2936,1h 30m,7.9,173,93,6.6
2937,1h 28m,7.5,120,70,6.6
2939,1h 32m,7.0,172,94,6.4
2940,1h 50m,7.6,210,101,6.5
2941,2h 37m,6.8,138,35,6.9
2942,1h 35m,6.2,181,78,6.6
2943,2h 40m,7.0,62,27,6.5
2944,2h 30m,7.7,228,101,6.8
2946,1h 32m,7.1,142,45,6.5
2947,1h 50m,7.7,586,152,6.4
2948,1h 55m,7.3,514,129,5.6
2949,1h 50m,7.2,578,148,5.6
2950,1h 44m,5.8,205,57,6.1
2951,1h 39m,7.9,377,139,6.4
2952,1h 42m,7.1,196,85,7.2
2953,2h,6.9,360,68,6.3
2956,1h 46m,6.1,59,40,6.7
2959,2h 19m,8.8,4.5K,380,7.2
2961,1h 35m,6.0,164,77,7.1
2962,1h 42m,6.7,73,33,7.4
2964,1h 34m,6.7,76,43,6.1
2965,1h 40m,3.5,212,34,5.5
2966,1h 52m,8.0,493,137,7.0
2967,2h 9m,7.4,250,85,6.6
2968,1h 56m,6.9,226,164,6.8
2969,1h 42m,7.5,73,26,5.9
2970,2h 38m,8.0,122,105,6.8
2971,2h 3m,7.8,193,77,7.3
2972,1h 31m,7.3,36,27,6.2
2973,1h 44m,7.8,201,70,6.1
2974,1h 31m,4.0,179,59,4.9
2975,2h,6.7,90,31,6.7
2976,2h 1m,6.8,431,71,7.1
2977,1h 51m,6.2,80,30,6.2
2978,1h 38m,6.1,126,73,6.6
2979,1h 46m,4.9,71,34,6.8
2982,1h 32m,5.4,71,85,6.3
2983,1h 49m,7.2,140,72,4.7
2984,1h 36m,7.7,30,11,7.3
2985,1h 42m,7.6,633,250,6.9
2986,1h 57m,5.8,295,105,6.5
2987,1h 44m,7.7,349,146,6.5
2988,1h 35m,6.8,46,30,6.4
2989,2h 7m,6.7,373,102,6.4
2990,2h 13m,6.6,453,102,6.4
2991,2h 1m,6.7,374,120,6.4
2992,1h 29m,5.2,86,63,4.8
2993,2h 10m,6.9,418,120,5.6
2995,1h 33m,5.6,587,157,6.4
2996,2h 4m,6.8,134,56,6.0
2997,1h 53m,7.7,934,258,7.2
3000,2h 14m,8.3,819,143,7.4
3002,1h 35m,7.8,52,76,6.8
3003,1h 43m,7.6,45,27,7.1
3004,1h 41m,5.1,113,70,5.6
3005,1h 58m,6.7,485,78,7.1
3006,2h 37m,7.8,576,213,7.1
3007,1h 47m,7.8,154,52,7.2
3008,1h 35m,7.1,155,59,6.2
3010,1h 35m,7.4,98,85,6.2
3011,2h 9m,7.8,129,67,7.0
3013,1h 36m,6.2,95,112,5.4
3014,1h 34m,6.0,20,12,6.9
3015,1h 53m,6.9,135,58,6.8
3016,2h,6.8,278,137,6.1
3017,1h 32m,6.0,167,99,7.1
3018,1h 24m,7.2,298,225,5.6
3019,1h 41m,7.3,115,41,6.6
3020,1h 53m,7.6,538,97,6.6
3021,1h 36m,5.9,186,150,6.3
3022,1h 18m,8.1,349,125,7.0
3024,1h 34m,5.9,181,124,6.2
3028,2h 2m,7.1,81,22,7.8
3029,1h 39m,6.3,147,69,5.7
3030,1h 50m,8.2,240,145,6.8
3031,1h 20m,4.8,67,28,5.2
3032,1h 38m,6.4,264,102,6.9
3033,1h 36m,7.1,386,118,6.4
3034,1h 23m,7.5,201,81,7.0
3035,2h 3m,7.6,116,36,6.9
3036,1h 40m,7.3,118,50,6.8
3037,2h 19m,7.5,149,58,6.5
3038,2h 6m,8.2,205,75,7.3
3039,1h 56m,7.5,254,112,6.3
3040,1h 34m,6.2,133,46,6.3
3041,1h 27m,3.7,29,8,5.7
3042,1h 36m,3.4,21,7,4.5
3043,1h 24m,3.4,23,6,5.2
3044,1h 47m,6.8,145,64,7.1
3045,1h 41m,7.0,58,33,7.1
3046,1h 34m,6.6,40,17,7.3
3048,1h 38m,5.3,36,14,5.8
3051,1h 54m,6.2,113,30,6.2
3052,2h 10m,7.3,1K,164,6.1
3053,2h 38m,6.4,418,114,5.8
3054,1h 36m,6.3,279,77,6.2
3055,1h 56m,7.0,89,59,6.2
3056,1h 32m,6.0,58,20,7.1
3057,1h 37m,5.9,14,16,6.5
3060,1h 58m,7.6,128,60,6.9
3061,1h 40m,7.3,155,47,6.9
3062,2h 58m,7.7,276,67,5.8
3063,1h 33m,5.4,72,31,5.4
3064,1h 35m,4.8,46,16,5.8
3066,2h 24m,7.5,217,90,5.8
3067,1h 28m,7.5,89,66,7.1
3068,2h 9m,7.7,220,93,6.4
3070,1h 43m,6.2,263,117,6.7
3071,1h 43m,7.3,115,24,6.6
3072,1h 42m,7.1,209,90,6.5
3073,1h 57m,6.2,61,31,6.5
3074,1h 48m,7.6,163,46,7.0
3075,1h 45m,7.6,267,120,6.4
3076,2h 27m,7.3,84,63,6.8
3077,2h 19m,8.2,21,25,7.4
3078,2h 7m,7.0,66,45,6.9
3079,1h 52m,7.0,214,49,7.0
3081,1h 45m,7.3,1.1K,131,6.6
3082,2h 8m,6.4,798,121,7.4
3083,1h 41m,7.8,265,91,7.1
3086,1h 17m,7.1,80,34,6.5
3087,1h 41m,6.9,281,140,6.9
3088,1h 44m,7.9,271,86,6.5
3089,1h 29m,8.3,374,151,6.4
3090,2h 15m,7.9,67,34,6.5
3091,3h,7.9,127,83,6.8
3093,2h,7.6,172,94,6.3
3094,2h 20m,7.6,97,52,6.5
3095,2h 9m,8.1,440,105,6.9
3096,1h 32m,6.2,16,2,6.5
3097,1h 39m,8.0,203,65,7.1
3098,2h 18m,7.4,241,69,6.9
3099,1h 50m,6.4,133,65,6.5
3100,2h 3m,7.2,181,47,7.6
3101,1h 59m,6.9,313,116,6.6
3102,1h 48m,6.5,110,37,6.5
3103,1h 44m,6.3,51,19,6.8
3104,2h 6m,7.5,331,97,6.9
3105,2h 1m,7.8,275,51,5.9
3106,2h 18m,6.7,42,7,6.9
3107,2h 17m,6.7,195,81,7.1
3108,2h 17m,7.5,230,95,6.8
3109,2h 4m,6.3,20,21,6.6
3111,1h 51m,7.4,72,33,6.6
3112,1h 36m,7.6,47,15,6.9
3113,2h 2m,5.8,579,172,5.9
3114,1h 32m,7.9,692,209,6.9
3115,1h 52m,6.4,119,50,6.6
3117,2h 18m,6.7,171,77,7.1
3120,1h 52m,5.9,55,15,7.0
3125,1h 42m,7.0,184,51,6.6
3127,1h 55m,5.9,201,84,6.6
3129,1h 35m,7.2,155,62,6.1
3130,2h 5m,5.6,178,46,6.5
3132,1h 25m,6.6,21,12,6.8
3134,1h 53m,8.1,157,89,6.8
3135,1h 55m,7.2,47,27,6.2
3138,1h 38m,6.6,61,9,6.7
3141,2h 17m,6.1,84,24,6.6
3142,1h 39m,7.6,47,13,7.2
3143,1h 43m,7.3,80,37,6.4
3145,2h 12m,6.8,164,47,6.8
3146,1h 28m,5.7,226,62,6.4
3147,3h 9m,8.6,2.1K,216,7.2
3148,2h 6m,7.4,446,122,6.9
3150,1h 38m,7.3,140,86,6.5
3152,1h 58m,8.0,229,111,5.9
3153,1h 28m,7.0,146,96,6.5
3155,2h 28m,6.7,226,58,6.6
3156,2h 12m,6.9,436,78,6.3
3157,1h 24m,6.0,234,74,5.7
3158,2h 42m,7.2,59,41,6.8
3159,1h 15m,7.1,217,131,7.2
3160,3h 8m,8.0,1.5K,184,7.2
3161,1h 46m,6.8,71,28,6.7
3162,1h 46m,4.7,45,51,7.7
3163,2h 40m,7.3,220,79,7.0
3165,1h 32m,5.0,52,12,6.8
3167,1h 38m,6.9,104,48,6.9
3168,1h 35m,7.3,485,138,6.2
3169,2h 11m,6.8,69,34,6.8
3171,1h 57m,7.5,67,44,6.4
3173,2h 42m,6.9,489,114,6.5
3174,1h 58m,7.4,600,90,7.1
3175,1h 42m,7.4,752,107,7.4
3176,2h 19m,7.4,818,183,7.1
3177,1h 38m,6.1,102,21,5.6
3178,2h 26m,7.6,305,66,6.5
3179,2h 25m,7.3,171,73,6.9
3181,2h 42m,7.1,305,66,7.2
3182,1h 31m,7.5,55,42,6.9
3183,1h 59m,6.5,41,35,7.1
3185,2h 7m,6.7,202,95,7.0
3186,2h 7m,7.3,491,59,7.3
3189,1h 35m,7.0,156,75,6.8
3190,1h 30m,4.8,315,76,6.4
3192,1h 35m,7.0,30,26,5.7
3194,1h 58m,7.0,138,61,7.0
3196,2h,8.0,188,104,6.8
3197,1h 37m,5.9,82,42,5.9
3198,2h 31m,8.0,250,82,6.4
3200,1h 44m,7.5,141,68,6.5
3201,1h 38m,7.4,257,105,7.2
3203,1h 36m,6.8,178,80,7.1
3204,2h 5m,7.0,169,63,6.4
3206,2h 8m,5.9,118,41,6.7
3208,1h 24m,6.2,91,27,5.4
3210,1h 30m,7.1,334,156,5.8
3211,2h,6.9,68,34,6.4
3213,1h 16m,7.8,224,70,6.0
3214,1h 53m,6.5,54,19,7.5
3217,1h 51m,7.3,85,60,6.4
3219,1h 42m,6.4,135,37,6.8
3221,1h 48m,7.2,49,49,6.8
3223,1h 55m,7.2,45,46,6.8
3224,2h 27m,8.5,111,77,7.2
3225,1h 31m,5.0,176,64,5.7
3230,2h 10m,7.0,81,34,6.5
3235,1h 39m,6.5,59,40,7.1
3238,1h 49m,5.0,443,89,6.1
3240,1h 26m,6.2,32,31,6.9
3241,1h 33m,6.9,44,55,7.1
3243,1h 28m,5.8,95,32,6.4
3244,1h 51m,7.4,104,40,7.0
3246,3h 22m,7.7,218,89,6.5
3247,1h 40m,6.5,164,37,7.0
3248,1h 47m,5.7,118,24,6.2
3249,1h 50m,6.7,161,46,6.7
3250,2h 8m,7.1,147,45,7.2
3251,1h 38m,6.6,56,30,6.5
3252,2h 36m,8.0,514,49,6.9
3253,1h 34m,7.0,231,69,6.2
3254,1h 35m,6.2,106,44,7.4
3255,2h 8m,7.3,324,64,5.9
3256,1h 57m,6.8,185,65,7.1
3257,2h 9m,6.3,214,58,7.1
3258,1h 44m,6.6,261,85,6.5
3259,2h 20m,6.6,159,38,7.1
3260,2h 22m,7.4,130,61,6.5
3261,1h 39m,6.7,104,40,6.8
3262,2h 14m,7.3,318,127,7.0
3263,1h 55m,6.8,118,44,6.0
3264,1h 26m,5.7,279,66,6.8
3265,2h 8m,7.7,297,90,6.5
3266,1h 35m,7.4,251,72,7.0
3267,1h 21m,6.8,149,48,6.3
3268,1h 27m,4.4,114,32,7.0
3269,1h 42m,6.3,67,24,6.8
3270,1h 41m,6.9,164,30,7.1
3271,1h 55m,7.5,228,26,7.1
3272,1h 36m,7.0,218,77,5.2
3273,1h 56m,5.6,887,204,6.0
3274,1h 47m,6.4,137,75,6.6
3275,1h 48m,7.7,997,116,5.9
3276,1h 41m,5.6,95,32,6.8
3280,1h 24m,6.1,87,115,6.0
3281,1h 29m,7.0,26,13,6.9
3283,1h 54m,7.2,36,30,6.6
3284,1h 31m,6.8,62,32,6.9
3285,1h 59m,6.6,652,111,7.3
3286,1h 29m,5.2,106,37,7.2
3287,1h 17m,6.3,58,84,6.6
3289,1h 46m,7.7,80,62,6.2
3294,1h 31m,5.5,127,168,6.3
3295,1h 30m,7.3,24,20,6.9
3296,1h 45m,7.6,149,35,7.3
3298,2h,7.0,264,48,6.8
3299,1h 34m,4.8,135,59,6.3
3300,1h 49m,7.0,878,153,6.4
3301,1h 38m,6.7,355,59,7.0
3302,1h 47m,6.7,29,33,6.9
3303,1h 15m,7.9,18,2,7.4
3306,1h 12m,8.1,349,84,7.6
3307,1h 27m,8.5,366,136,7.6
3308,1h 40m,6.2,26,11,6.1
3310,1h 8m,8.2,287,120,7.6
3313,1h 24m,4.6,46,25,5.8
3315,1h 37m,6.5,31,2,6.9
3316,1h 44m,5.8,248,77,6.6
3317,1h 47m,7.2,372,145,6.7
3323,1h 38m,6.0,22,8,7.3
3324,1h 36m,5.7,173,34,7.3
3325,1h 48m,4.7,166,79,6.8
3326,1h 45m,5.6,100,34,6.9
3327,1h 42m,7.6,86,57,5.9
3328,1h 56m,7.5,381,145,6.8
3329,1h 43m,7.3,21,14,6.4
3330,2h 4m,7.7,157,61,7.3
3331,1h 37m,5.2,32,22,6.0
3334,1h 40m,7.7,220,76,6.0
3338,1h 20m,8.1,43,66,7.4
3341,1h 43m,7.5,110,58,6.4
3342,2h,7.2,80,37,6.9
3344,1h 7m,5.0,123,103,4.4
3345,1h 15m,6.7,16,3,7.3
3347,1h 45m,7.5,68,18,6.8
3350,2h 8m,8.0,71,25,6.4
3353,1h 33m,6.2,25,17,6.0
3354,1h 54m,5.7,1K,159,6.5
3355,2h 13m,6.7,803,120,6.4
3357,2h 1m,7.4,56,34,6.5
3358,1h 52m,7.2,131,39,7.2
3359,1h 41m,7.7,129,69,6.3
3360,1h 54m,7.4,181,42,6.7
3361,1h 48m,7.1,154,86,6.0
3362,2h 5m,8.0,385,100,6.4
3363,1h 50m,7.4,365,137,7.0
3364,1h 52m,7.8,177,99,6.0
3365,1h 59m,7.8,644,133,6.9
3368,2h 46m,7.9,218,63,7.2
3370,2h 7m,6.3,59,23,6.4
3372,1h 55m,6.7,84,27,6.0
3374,1h 53m,6.7,47,41,6.6
3378,1h 58m,6.8,17,17,6.7
3379,2h 14m,7.1,206,58,6.5
3384,1h 44m,7.6,236,121,6.8
3385,1h 47m,5.5,47,18,6.5
3386,3h 9m,8.0,559,80,6.5
3387,1h 34m,5.9,77,18,6.6
3388,1h 50m,6.1,67,36,5.4
3389,1h 42m,5.2,24,6,6.2
3390,1h 37m,3.2,38,28,6.3
3391,1h 32m,4.8,86,21,6.4
3392,1h 39m,5.7,78,25,6.7
3393,1h 45m,5.6,54,11,6.8
3394,1h 35m,5.9,68,44,6.1
3395,1h 23m,5.5,28,22,6.6
3396,1h 35m,7.6,140,80,7.2
3397,1h 37m,7.1,62,34,7.6
3398,1h 34m,6.8,71,48,7.5
3400,1h 12m,6.0,42,19,5.6
3401,1h 35m,5.1,29,48,7.3
3402,1h 37m,6.8,10,17,5.7
3403,1h 55m,5.1,111,35,6.7
3404,1h 38m,7.0,113,24,5.9
3405,2h 3m,7.9,200,75,7.1
3406,1h 57m,7.3,74,23,6.0
3408,2h 11m,7.4,574,145,6.3
3409,1h 38m,6.7,830,126,6.3
